Time,Polarity,Subjectivity,Open,Close,High,Low,VolumeCoin,VolumeUSD,S&P500 Close,S&P500 Volume,USDEuro
2019-07-27 18:15,0.09604166666666666,0.1391666666666667,9499.74,9490.37,9502.11,9483.92,72.49,688537.11,3025.8000,115547167,
2019-07-27 18:20,0.09604166666666666,0.1391666666666667,9490.37,9490.52,9503.72,9480.41,104.88,995831.23,3025.8000,115547167,
2019-07-27 18:25,0.09604166666666666,0.1391666666666667,9490.52,9491.72,9497.99,9486.92,50.32,477727.49,3025.8000,115547167,
2019-07-27 18:30,0.09604166666666666,0.1391666666666667,9491.72,9505.02,9506.47,9484.95,134.15,1274061.93,3025.8000,115547167,
2019-07-27 18:35,0.09604166666666666,0.1391666666666667,9505.02,9514.76,9523.55,9496.36,58.12,552938.72,3025.8000,115547167,
2019-07-27 18:40,0.09604166666666666,0.1391666666666667,9514.76,9456.93,9514.76,9342.71,2509.96,23675919.83,3025.8000,115547167,
2019-07-27 18:45,0.09604166666666666,0.1391666666666667,9456.93,9440.08,9474.89,9429.87,235.92,2229654.7,3025.8000,115547167,
2019-07-27 18:50,0.09604166666666666,0.1391666666666667,9440.08,9448.15,9451.47,9433.78,145.44,1373030.21,3025.8000,115547167,
2019-07-27 18:55,0.09604166666666666,0.1391666666666667,9448.15,9445.59,9452.35,9438.29,37.48,354099.21,3025.8000,115547167,
2019-07-27 19:00,0.09604166666666666,0.1391666666666667,9445.59,9461.43,9462.79,9443.12,70.65,667634.49,3025.8000,115547167,
2019-07-27 19:05,0.09604166666666666,0.1391666666666667,9461.43,9459.17,9461.51,9456.31,24.36,230520.12,3025.8000,115547167,
2019-07-27 19:10,0.09604166666666666,0.1391666666666667,9459.17,9458.92,9460.95,9457.4,47.21,448541.41,3025.8000,115547167,
2019-07-27 19:15,0.09604166666666666,0.1391666666666667,9458.92,9466.54,9467.35,9457.67,47.72,451829.38,3025.8000,115547167,
2019-07-27 19:20,0.09604166666666666,0.1391666666666667,9466.54,9461.31,9466.54,9456.82,29.25,277242.71,3025.8000,115547167,
2019-07-27 19:25,0.09604166666666666,0.1391666666666667,9461.31,9458.1,9463.37,9454.93,39.88,377289.92,3025.8000,115547167,
2019-07-27 19:30,0.09604166666666666,0.1391666666666667,9458.1,9441.47,9458.45,9427.0,141.95,1340705.6,3025.8000,115547167,
2019-07-27 19:35,0.09604166666666666,0.1391666666666667,9441.47,9427.9,9442.04,9425.36,39.88,376202.47,3025.8000,115547167,
2019-07-27 19:40,0.09604166666666666,0.1391666666666667,9427.9,9434.94,9436.31,9420.98,62.7,591445.05,3025.8000,115547167,
2019-07-27 19:45,0.09604166666666666,0.1391666666666667,9434.94,9441.5,9441.85,9430.66,18.74,177034.74,3025.8000,115547167,
2019-07-27 19:50,0.09604166666666666,0.1391666666666667,9441.5,9442.05,9442.57,9434.61,40.9,386356.39,3025.8000,115547167,
2019-07-27 19:55,0.09604166666666666,0.1391666666666667,9442.05,9478.32,9530.33,9439.97,1182.06,11212976.75,3025.8000,115547167,
2019-07-27 20:00,0.09604166666666666,0.1391666666666667,9478.32,9450.46,9478.32,9447.62,61.7,583565.3,3025.8000,115547167,
2019-07-27 20:05,0.09604166666666666,0.1391666666666667,9450.46,9392.86,9451.49,9372.35,450.16,4227125.01,3025.8000,115547167,
2019-07-27 20:10,0.09604166666666666,0.1391666666666667,9392.86,9411.74,9422.86,9391.22,108.8,1023878.86,3025.8000,115547167,
2019-07-27 20:15,0.09604166666666666,0.1391666666666667,9411.74,9437.03,9444.07,9407.9,76.71,722883.37,3025.8000,115547167,
2019-07-27 20:20,0.09604166666666666,0.1391666666666667,9437.03,9423.17,9443.93,9421.14,60.49,571009.12,3025.8000,115547167,
2019-07-27 20:25,0.09604166666666666,0.1391666666666667,9423.17,9444.05,9444.05,9422.67,69.0,651826.32,3025.8000,115547167,
2019-07-27 20:30,0.09604166666666666,0.1391666666666667,9444.05,9454.54,9460.51,9443.2,73.84,699895.75,3025.8000,115547167,
2019-07-27 20:35,0.09604166666666666,0.1391666666666667,9454.54,9456.14,9466.42,9453.52,72.33,684196.43,3025.8000,115547167,
2019-07-27 20:40,0.09604166666666666,0.1391666666666667,9456.14,9427.52,9456.54,9427.52,36.0,340389.63,3025.8000,115547167,
2019-07-27 20:45,0.09604166666666666,0.1391666666666667,9427.52,9424.57,9439.25,9424.13,32.59,307941.61,3025.8000,115547167,
2019-07-27 20:50,0.09604166666666666,0.1391666666666667,9424.57,9430.86,9438.04,9424.3,40.86,385333.8,3025.8000,115547167,
2019-07-27 20:55,0.09604166666666666,0.1391666666666667,9430.86,9420.02,9430.86,9419.03,31.54,297771.31,3025.8000,115547167,
2019-07-27 21:00,0.09604166666666666,0.1391666666666667,9420.02,9428.77,9432.18,9419.59,33.31,314117.08,3025.8000,115547167,
2019-07-27 21:05,0.09604166666666666,0.1391666666666667,9428.77,9454.91,9459.1,9428.77,178.11,1681162.8,3025.8000,115547167,
2019-07-27 21:10,0.09604166666666666,0.1391666666666667,9454.91,9452.02,9456.73,9450.23,25.37,239821.42,3025.8000,115547167,
2019-07-27 21:15,0.09604166666666666,0.1391666666666667,9452.02,9466.49,9466.49,9452.02,25.74,243822.56,3025.8000,115547167,
2019-07-27 21:20,0.09604166666666666,0.1391666666666667,9466.49,9458.99,9471.33,9457.57,72.93,692970.23,3025.8000,115547167,
2019-07-27 21:25,0.09604166666666666,0.1391666666666667,9458.99,9458.74,9458.99,9454.88,21.24,200944.03,3025.8000,115547167,
2019-07-27 21:30,0.09604166666666666,0.1391666666666667,9458.74,9470.72,9471.07,9456.86,41.71,395435.27,3025.8000,115547167,
2019-07-27 21:35,0.09604166666666666,0.1391666666666667,9470.72,9463.69,9471.21,9463.61,33.34,315735.02,3025.8000,115547167,
2019-07-27 21:40,0.09604166666666666,0.1391666666666667,9463.69,9464.96,9468.96,9463.55,19.16,181479.33,3025.8000,115547167,
2019-07-27 21:45,0.09604166666666666,0.1391666666666667,9464.96,9466.09,9467.24,9463.11,18.43,174574.97,3025.8000,115547167,
2019-07-27 21:50,0.09604166666666666,0.1391666666666667,9466.09,9468.6,9471.39,9464.64,22.4,212165.86,3025.8000,115547167,
2019-07-27 21:55,0.09604166666666666,0.1391666666666667,9468.6,9473.54,9477.08,9465.18,112.66,1066818.05,3025.8000,115547167,
2019-07-27 22:00,0.09604166666666666,0.1391666666666667,9473.54,9487.04,9487.77,9472.0,79.93,759530.65,3025.8000,115547167,
2019-07-27 22:05,0.09604166666666666,0.1391666666666667,9487.04,9482.38,9488.13,9480.67,19.24,182505.12,3025.8000,115547167,
2019-07-27 22:10,0.09604166666666666,0.1391666666666667,9482.38,9476.96,9482.63,9476.64,65.96,626219.68,3025.8000,115547167,
2019-07-27 22:15,0.09604166666666666,0.1391666666666667,9476.96,9463.89,9476.99,9461.55,48.12,455533.36,3025.8000,115547167,
2019-07-27 22:20,0.09604166666666666,0.1391666666666667,9463.89,9470.09,9471.01,9460.66,26.66,252710.8,3025.8000,115547167,
2019-07-27 22:25,0.09604166666666666,0.1391666666666667,9470.09,9470.73,9471.3,9467.52,12.05,114222.36,3025.8000,115547167,
2019-07-27 22:30,0.09604166666666666,0.1391666666666667,9470.73,9468.98,9472.94,9468.76,63.1,598034.19,3025.8000,115547167,
2019-07-27 22:35,0.09604166666666666,0.1391666666666667,9468.98,9469.72,9471.78,9468.44,49.01,463927.22,3025.8000,115547167,
2019-07-27 22:40,0.09604166666666666,0.1391666666666667,9469.72,9465.72,9469.72,9464.27,24.31,230727.95,3025.8000,115547167,
2019-07-27 22:45,0.09604166666666666,0.1391666666666667,9465.72,9455.76,9465.72,9455.76,45.68,432366.13,3025.8000,115547167,
2019-07-27 22:50,0.09604166666666666,0.1391666666666667,9455.76,9466.87,9466.87,9453.83,26.07,246755.65,3025.8000,115547167,
2019-07-27 22:55,0.09604166666666666,0.1391666666666667,9466.87,9457.73,9467.2,9457.72,33.07,313043.81,3025.8000,115547167,
2019-07-27 23:00,0.09604166666666666,0.1391666666666667,9457.73,9455.58,9457.73,9453.7,19.44,183946.33,3025.8000,115547167,
2019-07-27 23:05,0.09604166666666666,0.1391666666666667,9455.58,9464.39,9464.61,9450.51,39.35,372067.47,3025.8000,115547167,
2019-07-27 23:10,0.09604166666666666,0.1391666666666667,9464.39,9462.7,9467.76,9459.17,24.06,227894.92,3025.8000,115547167,
2019-07-27 23:15,0.09604166666666666,0.1391666666666667,9462.7,9479.68,9481.69,9460.68,40.14,380406.78,3025.8000,115547167,
2019-07-27 23:20,0.09604166666666666,0.1391666666666667,9479.68,9477.97,9481.64,9474.86,25.89,245716.82,3025.8000,115547167,
2019-07-27 23:25,0.09604166666666666,0.1391666666666667,9477.97,9479.39,9479.9,9475.72,11.57,109914.7,3025.8000,115547167,
2019-07-27 23:30,0.09604166666666666,0.1391666666666667,9479.39,9483.01,9483.3,9479.12,16.91,160822.84,3025.8000,115547167,
2019-07-27 23:35,0.09604166666666666,0.1391666666666667,9483.01,9470.35,9483.01,9468.82,23.44,222364.15,3025.8000,115547167,
2019-07-27 23:40,0.09604166666666666,0.1391666666666667,9470.35,9469.72,9475.0,9468.18,20.03,190126.01,3025.8000,115547167,
2019-07-27 23:45,0.09604166666666666,0.1391666666666667,9469.72,9462.49,9470.62,9461.81,22.18,210026.05,3025.8000,115547167,
2019-07-27 23:50,0.09604166666666666,0.1391666666666667,9462.49,9465.67,9465.67,9461.57,14.79,140125.9,3025.8000,115547167,
2019-07-27 23:55,0.09604166666666666,0.1391666666666667,9465.67,9466.19,9467.81,9463.68,38.54,366278.41,3025.8000,115547167,
2019-07-28 00:00,0.09604166666666666,0.1391666666666667,9466.19,9473.54,9474.4,9465.79,22.53,213432.88,3025.8000,115547167,
2019-07-28 00:05,0.09604166666666666,0.1391666666666667,9473.54,9476.95,9480.19,9473.54,24.49,232226.51,3025.8000,115547167,
2019-07-28 00:10,0.09604166666666666,0.1391666666666667,9476.95,9477.71,9479.09,9475.73,15.43,146406.8,3025.8000,115547167,
2019-07-28 00:15,0.09604166666666666,0.1391666666666667,9477.71,9480.08,9480.56,9477.04,9.845,93508.45,3025.8000,115547167,
2019-07-28 00:20,0.09604166666666666,0.1391666666666667,9480.08,9495.33,9502.16,9479.8,65.84,626641.95,3025.8000,115547167,
2019-07-28 00:25,0.09604166666666666,0.1391666666666667,9495.33,9499.18,9499.79,9495.33,24.02,228330.82,3025.8000,115547167,
2019-07-28 00:30,0.09604166666666666,0.1391666666666667,9499.18,9542.4,9559.4,9497.93,521.02,4969860.95,3025.8000,115547167,
2019-07-28 00:35,0.09604166666666666,0.1391666666666667,9542.4,9535.11,9543.57,9530.0,73.92,704934.72,3025.8000,115547167,
2019-07-28 00:40,0.09604166666666666,0.1391666666666667,9535.11,9529.12,9539.34,9526.71,120.27,1151904.21,3025.8000,115547167,
2019-07-28 00:45,0.09604166666666666,0.1391666666666667,9529.12,9504.51,9532.25,9503.23,132.69,1262422.34,3025.8000,115547167,
2019-07-28 00:50,0.09604166666666666,0.1391666666666667,9504.51,9500.1,9504.51,9492.4,87.92,834925.79,3025.8000,115547167,
2019-07-28 00:55,0.09604166666666666,0.1391666666666667,9500.1,9505.45,9506.01,9494.87,64.02,609630.87,3025.8000,115547167,
2019-07-28 01:00,0.09604166666666666,0.1391666666666667,9505.45,9518.87,9532.66,9504.89,133.79,1273965.05,3025.8000,115547167,
2019-07-28 01:05,0.09604166666666666,0.1391666666666667,9518.87,9519.11,9529.86,9518.05,36.68,349458.79,3025.8000,115547167,
2019-07-28 01:10,0.09604166666666666,0.1391666666666667,9519.11,9517.46,9521.25,9517.25,20.08,191442.21,3025.8000,115547167,
2019-07-28 01:15,0.09604166666666666,0.1391666666666667,9517.46,9505.16,9517.46,9504.97,52.57,499681.81,3025.8000,115547167,
2019-07-28 01:20,0.09604166666666666,0.1391666666666667,9505.16,9506.85,9508.06,9501.96,12.01,114312.67,3025.8000,115547167,
2019-07-28 01:25,0.09604166666666666,0.1391666666666667,9506.85,9504.89,9508.27,9496.8,85.68,813131.3,3025.8000,115547167,
2019-07-28 01:30,0.09604166666666666,0.1391666666666667,9504.89,9515.79,9516.85,9504.88,15.12,144148.55,3025.8000,115547167,
2019-07-28 01:35,0.09604166666666666,0.1391666666666667,9515.79,9511.93,9518.31,9511.93,23.75,225917.21,3025.8000,115547167,
2019-07-28 01:40,0.09604166666666666,0.1391666666666667,9511.93,9512.5,9514.64,9503.7,15.29,145670.22,3025.8000,115547167,
2019-07-28 01:45,0.09604166666666666,0.1391666666666667,9512.5,9506.7,9512.5,9504.8,28.65,272352.55,3025.8000,115547167,
2019-07-28 01:50,0.09604166666666666,0.1391666666666667,9506.7,9502.9,9510.65,9499.99,21.53,204757.13,3025.8000,115547167,
2019-07-28 01:55,0.09604166666666666,0.1391666666666667,9502.9,9504.49,9504.96,9502.29,31.42,302134.23,3025.8000,115547167,
2019-07-28 02:00,0.09604166666666666,0.1391666666666667,9504.49,9525.72,9538.74,9504.33,114.91,1093902.06,3025.8000,115547167,
2019-07-28 02:05,0.09604166666666666,0.1391666666666667,9525.72,9521.61,9526.09,9521.61,4.238,40344.3,3025.8000,115547167,
2019-07-28 02:10,0.09604166666666666,0.1391666666666667,9521.49,9512.34,9521.73,9510.96,37.08,353561.74,3025.8000,115547167,
2019-07-28 02:15,0.09604166666666666,0.1391666666666667,9512.34,9503.41,9513.55,9502.93,19.59,186437.32,3025.8000,115547167,
2019-07-28 02:20,0.09604166666666666,0.1391666666666667,9503.41,9500.02,9503.41,9491.91,79.43,757156.12,3025.8000,115547167,
2019-07-28 02:25,0.09604166666666666,0.1391666666666667,9500.02,9495.67,9501.4,9495.67,17.77,168957.73,3025.8000,115547167,
2019-07-28 02:30,0.09604166666666666,0.1391666666666667,9495.67,9482.04,9497.22,9482.04,61.66,585986.59,3025.8000,115547167,
2019-07-28 02:35,0.09604166666666666,0.1391666666666667,9482.04,9489.35,9490.66,9474.46,45.16,428178.33,3025.8000,115547167,
2019-07-28 02:40,0.09604166666666666,0.1391666666666667,9489.35,9491.13,9492.22,9487.01,23.83,227449.23,3025.8000,115547167,
2019-07-28 02:45,0.09604166666666666,0.1391666666666667,9491.13,9497.32,9498.37,9491.13,16.34,155326.92,3025.8000,115547167,
2019-07-28 02:50,0.09604166666666666,0.1391666666666667,9497.32,9500.07,9500.77,9497.24,12.21,116112.87,3025.8000,115547167,
2019-07-28 02:55,0.09604166666666666,0.1391666666666667,9500.07,9503.47,9505.23,9498.29,18.96,180445.29,3025.8000,115547167,
2019-07-28 03:00,0.09604166666666666,0.1391666666666667,9503.47,9511.09,9515.23,9501.56,31.02,295066.33,3025.8000,115547167,
2019-07-28 03:05,0.09604166666666666,0.1391666666666667,9511.09,9496.71,9512.31,9494.09,15.68,149128.85,3025.8000,115547167,
2019-07-28 03:10,-0.25,0.25,9496.71,9490.68,9497.44,9484.27,39.24,373434.66,3025.8000,115547167,
2019-07-28 03:15,0.21280032467532464,0.3236796536796537,9490.68,9489.63,9497.28,9488.18,33.18,315726.82,3025.8000,115547167,
2019-07-28 03:20,0.08075396825396824,0.20615079365079364,9489.63,9496.91,9496.91,9488.56,45.11,429606.45,3025.8000,115547167,
2019-07-28 03:25,0.02142857142857143,0.12678571428571428,9496.91,9493.6,9501.26,9488.74,56.15,533905.3,3025.8000,115547167,
2019-07-28 03:30,0.09,0.125,9493.6,9496.73,9499.77,9493.0,53.38,508631.79,3025.8000,115547167,
2019-07-28 03:35,0.13999999999999999,0.3725,9496.73,9502.34,9502.74,9490.45,53.14,505130.2,3025.8000,115547167,
2019-07-28 03:40,0.09470899470899469,0.18082010582010585,9502.34,9487.69,9503.06,9486.89,24.57,234018.12,3025.8000,115547167,
2019-07-28 03:45,-0.009999999999999986,0.19,9487.69,9493.16,9493.81,9487.69,10.59,100679.99,3025.8000,115547167,
2019-07-28 03:50,0.08,0.18,9493.16,9492.73,9495.76,9490.75,28.79,273331.49,3025.8000,115547167,
2019-07-28 03:55,0.018125,0.103125,9492.73,9481.09,9492.75,9480.99,44.32,420322.36,3025.8000,115547167,
2019-07-28 04:00,0.04416666666666667,0.19131944444444443,9481.09,9487.71,9493.34,9479.74,34.43,326689.67,3025.8000,115547167,
2019-07-28 04:05,0.0,0.04666666666666667,9487.71,9488.08,9495.02,9487.71,12.33,117201.63,3025.8000,115547167,
2019-07-28 04:10,0.21556818181818183,0.40606060606060607,9488.08,9483.36,9489.33,9476.39,26.02,247064.11,3025.8000,115547167,
2019-07-28 04:15,0.010170454545454555,0.3358333333333333,9483.36,9479.8,9483.36,9476.71,11.79,111955.53,3025.8000,115547167,
2019-07-28 04:20,0.10130952380952381,0.4230952380952381,9479.8,9495.86,9509.42,9479.8,87.23,828369.95,3025.8000,115547167,
2019-07-28 04:25,-0.005555555555555554,0.20864197530864198,9495.86,9497.48,9499.66,9491.93,21.28,202288.44,3025.8000,115547167,
2019-07-28 04:30,0.00621556473829202,0.2503902662993572,9497.48,9496.6,9506.23,9496.23,20.12,191336.11,3025.8000,115547167,
2019-07-28 04:35,0.03552188552188552,0.21346801346801347,9496.6,9488.08,9497.99,9487.66,11.6,110357.26,3025.8000,115547167,
2019-07-28 04:40,0.04004545454545454,0.32381818181818184,9488.08,9495.49,9496.0,9486.11,9.181,87304.9,3025.8000,115547167,
2019-07-28 04:45,-0.06000000000000001,0.06791666666666667,9495.49,9507.99,9507.99,9493.14,15.99,152105.76,3025.8000,115547167,
2019-07-28 04:50,0.25555315055315053,0.4536339586339586,9507.99,9494.23,9510.09,9485.49,87.28,829000.66,3025.8000,115547167,
2019-07-28 04:55,0.09863636363636365,0.16545454545454547,9494.23,9508.24,9524.59,9492.81,43.27,411600.33,3025.8000,115547167,
2019-07-28 05:00,0.14166666666666666,0.24333333333333335,9508.24,9504.27,9516.37,9501.97,18.57,176904.55,3025.8000,115547167,
2019-07-28 05:05,0.013333333333333332,0.14083333333333334,9504.27,9511.43,9511.95,9500.23,27.85,265146.01,3025.8000,115547167,
2019-07-28 05:10,0.03333333333333333,0.08333333333333334,9511.43,9508.67,9513.28,9506.7,16.14,153528.78,3025.8000,115547167,
2019-07-28 05:15,0.11742153679653677,0.4135281385281385,9508.67,9508.33,9509.99,9506.42,10.71,102047.74,3025.8000,115547167,
2019-07-28 05:20,0.1525,0.1025,9508.33,9506.39,9508.99,9498.51,13.88,132207.32,3025.8000,115547167,
2019-07-28 05:25,0.15942760942760945,0.2984006734006734,9506.39,9497.07,9507.31,9494.96,11.5,109346.57,3025.8000,115547167,
2019-07-28 05:30,0.1075,0.23583333333333334,9497.07,9500.1,9501.16,9495.92,10.19,97056.35,3025.8000,115547167,
2019-07-28 05:35,0.048333333333333325,0.16249999999999998,9500.1,9493.79,9505.02,9491.3,23.86,226716.5,3025.8000,115547167,
2019-07-28 05:40,0.17914682539682542,0.4145634920634921,9493.79,9483.86,9493.79,9481.41,18.54,175980.99,3025.8000,115547167,
2019-07-28 05:45,0.1203102453102453,0.31002886002886,9483.86,9481.72,9484.53,9476.73,59.08,559806.76,3025.8000,115547167,
2019-07-28 05:50,0.06759259259259259,0.09629629629629628,9481.72,9482.12,9484.8,9481.72,19.1,181382.49,3025.8000,115547167,
2019-07-28 05:55,0.185,0.34444444444444444,9482.12,9466.31,9482.12,9465.25,88.77,841295.68,3025.8000,115547167,
2019-07-28 06:00,0.07760789715335172,0.13960055096418733,9466.31,9474.27,9475.18,9463.43,92.4,874739.11,3025.8000,115547167,
2019-07-28 06:05,0.09722222222222222,0.14166666666666666,9474.27,9481.81,9482.45,9474.27,56.38,534009.99,3025.8000,115547167,
2019-07-28 06:10,-0.0027678571428571496,0.3167857142857143,9481.81,9464.7,9481.82,9464.7,76.19,722436.78,3025.8000,115547167,
2019-07-28 06:15,0.09637987012987012,0.4151948051948052,9464.7,9460.94,9471.92,9453.82,74.64,705800.49,3025.8000,115547167,
2019-07-28 06:20,0.38306818181818186,0.33272727272727276,9460.94,9456.06,9462.61,9453.69,81.08,766504.82,3025.8000,115547167,
2019-07-28 06:25,0.12430555555555554,0.17453703703703705,9456.06,9450.83,9458.43,9446.89,91.42,863874.9,3025.8000,115547167,
2019-07-28 06:30,0.04,0.14250000000000002,9450.83,9443.01,9450.83,9428.66,159.51,1511326.26,3025.8000,115547167,
2019-07-28 06:35,0.17985858585858586,0.2897777777777778,9443.01,9450.41,9450.41,9436.88,15.02,141956.82,3025.8000,115547167,
2019-07-28 06:40,0.06553571428571428,0.11970238095238095,9450.41,9449.88,9460.41,9447.16,68.17,644743.43,3025.8000,115547167,
2019-07-28 06:45,0.16273148148148148,0.2790740740740741,9449.88,9453.04,9453.11,9446.87,16.02,151506.69,3025.8000,115547167,
2019-07-28 06:50,0.2022077922077922,0.2684704184704184,9453.04,9454.49,9459.76,9452.27,38.17,360751.43,3025.8000,115547167,
2019-07-28 06:55,-0.022727272727272728,0.19090909090909092,9454.49,9455.33,9458.12,9453.5,31.55,300037.17,3025.8000,115547167,
2019-07-28 07:00,0.06000000000000001,0.06944444444444445,9455.33,9455.97,9458.66,9453.26,20.78,196491.84,3025.8000,115547167,
2019-07-28 07:05,0.07083333333333333,0.15,9455.97,9462.31,9462.31,9455.04,51.23,484303.63,3025.8000,115547167,
2019-07-28 07:10,0.00534722222222222,0.06694444444444445,9462.31,9474.88,9476.38,9458.63,86.29,818467.66,3025.8000,115547167,
2019-07-28 07:15,-0.025,0.1527777777777778,9474.88,9473.8,9476.5,9467.65,10.22,96945.22,3025.8000,115547167,
2019-07-28 07:20,0.058989898989898995,0.14292929292929296,9473.8,9469.99,9473.84,9467.52,29.19,276871.11,3025.8000,115547167,
2019-07-28 07:25,0.08,0.11000000000000001,9469.99,9463.97,9470.13,9463.97,11.93,113152.05,3025.8000,115547167,
2019-07-28 07:30,0.1993181818181818,0.4202272727272728,9463.97,9471.13,9472.81,9463.97,19.97,190477.75,3025.8000,115547167,
2019-07-28 07:35,0.14722222222222223,0.26049382716049385,9471.13,9488.55,9489.73,9470.08,56.84,538967.7,3025.8000,115547167,
2019-07-28 07:40,0.1162962962962963,0.3975925925925926,9488.55,9491.22,9496.2,9488.55,28.65,273023.1,3025.8000,115547167,
2019-07-28 07:45,0.015858585858585857,0.2598989898989899,9491.22,9495.23,9496.9,9488.69,54.92,521513.27,3025.8000,115547167,
2019-07-28 07:50,0.09,0.18,9495.23,9544.76,9553.76,9495.11,487.49,4645304.57,3025.8000,115547167,
2019-07-28 07:55,0.06369047619047619,0.18511904761904763,9544.76,9522.1,9550.27,9520.39,183.11,1748051.38,3025.8000,115547167,
2019-07-28 08:00,0.20375000000000001,0.42388888888888887,9522.1,9507.91,9524.36,9502.32,86.46,821955.51,3025.8000,115547167,
2019-07-28 08:05,0.23739109848484846,0.24545454545454545,9507.91,9516.04,9516.04,9505.44,28.56,271743.86,3025.8000,115547167,
2019-07-28 08:10,0.13321969696969696,0.26420454545454547,9516.04,9493.78,9521.95,9493.3,95.04,904410.88,3025.8000,115547167,
2019-07-28 08:15,0.048484848484848485,0.26177048260381597,9493.78,9496.64,9496.64,9483.49,29.87,283470.11,3025.8000,115547167,
2019-07-28 08:20,0.03916666666666667,0.09272727272727273,9496.64,9507.09,9511.91,9495.92,33.88,322571.37,3025.8000,115547167,
2019-07-28 08:25,0.07208333333333332,0.3204166666666667,9507.09,9512.87,9515.39,9501.54,34.25,325479.51,3025.8000,115547167,
2019-07-28 08:30,0.11875,0.33499999999999996,9512.87,9507.84,9515.27,9506.78,35.68,340962.19,3025.8000,115547167,
2019-07-28 08:35,0.08543981481481482,0.2696296296296296,9507.84,9506.4,9507.84,9500.99,22.53,214208.15,3025.8000,115547167,
2019-07-28 08:40,0.11181818181818182,0.15064393939393939,9506.4,9521.74,9523.75,9506.4,30.64,291518.03,3025.8000,115547167,
2019-07-28 08:45,-0.017283950617283952,0.12098765432098767,9521.74,9522.72,9534.53,9519.58,45.56,434220.57,3025.8000,115547167,
2019-07-28 08:50,0.07015873015873017,0.23603174603174604,9522.72,9495.78,9522.72,9487.71,85.75,814063.09,3025.8000,115547167,
2019-07-28 08:55,0.12083333333333332,0.33666666666666667,9495.78,9501.84,9501.86,9490.18,46.8,446901.06,3025.8000,115547167,
2019-07-28 09:00,0.1125,0.2686111111111111,9501.84,9479.05,9505.71,9476.02,74.32,704768.01,3025.8000,115547167,
2019-07-28 09:05,0.04769119769119769,0.17272727272727273,9479.05,9484.89,9486.34,9477.86,80.63,764213.18,3025.8000,115547167,
2019-07-28 09:10,0.10014880952380953,0.17095238095238097,9484.89,9474.07,9486.2,9473.43,98.66,936082.42,3025.8000,115547167,
2019-07-28 09:15,0.0034821428571428616,0.3720634920634921,9474.07,9482.21,9482.62,9470.73,50.34,477007.12,3025.8000,115547167,
2019-07-28 09:20,0.18149891774891774,0.38860028860028856,9482.21,9488.25,9491.32,9480.75,23.54,224082.38,3025.8000,115547167,
2019-07-28 09:25,-0.015555555555555559,0.1288888888888889,9488.25,9482.44,9493.62,9482.4,24.51,232609.6,3025.8000,115547167,
2019-07-28 09:30,0.085,0.23694444444444446,9482.44,9487.04,9493.18,9481.94,32.34,307034.28,3025.8000,115547167,
2019-07-28 09:35,0.10038636363636366,0.19349999999999998,9487.04,9488.32,9489.45,9484.66,17.67,167761.97,3025.8000,115547167,
2019-07-28 09:40,0.31629394531250005,0.28833333333333333,9488.32,9488.72,9494.23,9486.57,55.87,530799.59,3025.8000,115547167,
2019-07-28 09:45,0.06489898989898989,0.21616161616161614,9488.72,9485.25,9489.16,9481.68,35.85,340323.66,3025.8000,115547167,
2019-07-28 09:50,0.12,0.13937500000000003,9485.25,9493.05,9493.26,9482.22,26.22,248813.43,3025.8000,115547167,
2019-07-28 09:55,0.04857142857142857,0.2757142857142857,9493.05,9493.8,9493.84,9483.01,34.01,323561.6,3025.8000,115547167,
2019-07-28 10:00,0.037386363636363634,0.17045454545454547,9493.8,9496.27,9500.47,9493.13,19.93,189293.01,3025.8000,115547167,
2019-07-28 10:05,0.07686447811447812,0.3281004489337822,9496.27,9491.86,9505.19,9489.64,41.39,393102.22,3025.8000,115547167,
2019-07-28 10:10,0.2325,0.25,9491.86,9496.11,9497.87,9491.86,18.99,181036.66,3025.8000,115547167,
2019-07-28 10:15,0.049128787878787876,0.09402777777777778,9496.11,9492.74,9505.06,9489.49,36.55,347228.59,3025.8000,115547167,
2019-07-28 10:20,0.0988095238095238,0.2830952380952382,9492.74,9488.95,9494.6,9486.04,30.02,285156.89,3025.8000,115547167,
2019-07-28 10:25,0.20838068181818184,0.43106060606060603,9488.95,9499.81,9506.89,9488.67,38.41,364795.12,3025.8000,115547167,
2019-07-28 10:30,-0.06349206349206349,0.3345238095238095,9499.81,9502.89,9504.58,9494.35,20.2,192241.12,3025.8000,115547167,
2019-07-28 10:35,0.19236111111111115,0.3488888888888889,9502.89,9498.77,9530.39,9496.76,112.4,1068769.74,3025.8000,115547167,
2019-07-28 10:40,0.0625,0.2533333333333333,9498.77,9512.72,9512.72,9494.64,26.91,255940.61,3025.8000,115547167,
2019-07-28 10:45,0.24178571428571427,0.30011904761904756,9512.72,9501.2,9513.85,9498.71,42.39,402826.26,3025.8000,115547167,
2019-07-28 10:50,0.07459415584415584,0.22380952380952382,9501.2,9494.95,9505.59,9494.24,23.15,219886.49,3025.8000,115547167,
2019-07-28 10:55,0.08254769921436589,0.40030864197530863,9494.95,9493.45,9496.76,9489.21,28.68,273502.6,3025.8000,115547167,
2019-07-28 11:00,0.14166666666666666,0.11166666666666666,9493.45,9499.49,9501.38,9492.41,39.18,372054.8,3025.8000,115547167,
2019-07-28 11:05,0.10113636363636365,0.21545454545454543,9499.49,9502.07,9504.09,9497.26,17.68,167927.02,3025.8000,115547167,
